mol_id,formula,first_frame,last_frame,lifetime_frames,n_predecessors,n_successors
774,N5O5,3,5,2,2,1
775,HN3O5,3,40,37,2,0
776,N3O3,3,8,5,2,2
777,HN3O4,3,9,6,3,1
778,H2N4O3,3,4,1,3,2
779,N3O4,3,19,16,2,3
780,H4N,3,6,3,2,3
781,H4NO,3,7,4,2,2
782,HN3O3,3,6,3,2,2
783,H6N2O,3,5,2,3,3
784,N3O3,3,6,3,3,1
785,H,3,5,2,3,3
786,HN3O5,3,40,37,2,0
787,N2O,3,4,1,1,2
788,NO2,3,18,15,1,3
789,HN3O5,3,15,12,2,3
790,HN3O3,3,11,8,2,2
791,N3O4,3,8,5,4,4
792,H3NO,3,6,3,4,2
793,H2O,3,6,3,4,2
794,H2O,3,9,6,4,2
795,N3O2,3,9,6,4,2
796,H2N,3,6,3,4,2
797,H3N4O3,3,4,1,2,2
798,H3N7O7,3,4,1,2,3
799,H2N4O4,3,10,7,3,2
800,HN2O,3,5,2,3,2
801,NO2,3,9,6,3,2
802,N5O5,3,40,37,2,0
803,NO2,3,27,24,2,2
804,NO2,3,14,11,2,1
805,N2,3,15,12,2,2
806,H4NO,3,6,3,2,2
807,H3N,3,40,37,2,0
808,HNO2,3,24,21,2,1
809,H4NO,3,11,8,2,3
810,N3O4,3,22,19,2,3
811,N3O3,3,6,3,2,2
812,H4NO,3,7,4,2,2
813,H2NO3,3,4,1,3,4
814,H3N,3,11,8,3,2
815,HN3O3,3,4,1,3,2
816,H4NO,3,4,1,2,2
817,HN3O3,3,4,1,2,3
818,H2N3O5,3,4,1,2,4
819,HNO,3,9,6,2,2
820,N2,3,4,1,1,1
821,NO,3,4,1,1,1
822,O2,3,4,1,2,4
823,H4N,3,4,1,2,4
824,H4NO,3,4,1,2,2
825,N2,3,15,12,2,1
826,H4NO,3,4,1,2,4
827,N3O2,3,9,6,2,2
828,H4NO,3,26,23,2,2
829,N2,3,24,21,1,1
830,NO2,3,14,11,1,1
831,H4NO,3,15,12,2,2
832,NO2,3,7,4,2,2
833,H3N,3,33,30,2,2
834,H2N,3,4,1,2,2
835,HNO2,3,4,1,2,2
836,H2N,3,4,1,2,1
837,HN3O3,3,6,3,2,2
838,N3O3,3,24,21,2,1
839,H3N,3,40,37,2,0
840,N2O3,3,40,37,1,0
841,NO2,3,9,6,1,3
842,NO2,4,40,36,1,0
843,N2O,4,8,4,1,2
844,H2O,4,40,36,2,0
845,H3N,4,20,16,2,2
846,HN3O4,4,23,19,2,2
847,H3N,4,5,1,2,3
848,HN3O3,4,5,1,2,3
849,NO2,4,40,36,2,0
850,N2,4,13,9,2,1
851,N3O5,4,6,2,2,2
852,HN3O3,4,21,17,2,2
853,H4NO,4,5,1,2,2
854,H,4,5,1,2,3
855,H3N3O,4,5,1,2,3
856,H2N4O3,4,7,3,2,4
857,NO2,4,25,21,1,2
858,N2O,4,6,2,1,1
859,H4NO,4,15,11,2,2
860,NO2,4,40,36,2,0
861,N2,4,40,36,2,2
862,H3N3O,4,9,5,2,2
863,N5O5,4,10,6,1,2
864,NO2,4,40,36,1,0
865,H3N,4,11,7,1,2
866,NO2,4,9,5,2,2
867,H3N,4,8,4,2,2
868,NO2,4,5,1,4,3
869,HN2O,4,7,3,4,3
870,H3NO2,4,7,3,4,3
871,H3N,4,9,5,4,4
872,N3O3,4,6,2,2,2
873,N3O5,4,5,1,2,2
874,HN2O,4,5,1,2,2
875,H3NO,4,5,1,3,2
876,H2O,4,7,3,3,3
877,H2N,4,7,3,3,3
878,N2,4,16,12,3,2
879,NO2,4,5,1,2,2
880,HNO,4,39,35,2,2
881,H2O,4,39,35,2,2
882,N2,4,7,3,2,1
883,H3N,4,11,7,2,2
884,H2NO3,4,5,1,2,3
885,N3O3,4,6,2,1,2
886,H3N,4,10,6,1,4
887,H2N,4,6,2,2,3
888,H2N3O4,4,10,6,2,1
889,H3N,4,5,1,5,4
890,H2O,4,5,1,5,4
891,H3N,4,5,1,5,4
892,H2N3O3,4,5,1,5,4
893,HN3O5,4,5,1,5,3
894,H2N,4,5,1,2,3
895,H2O,4,5,1,2,3
896,N3O2,4,6,2,2,2
897,H3N,4,16,12,3,2
898,H2O,4,40,36,3,0
899,N3O2,4,10,6,3,2
900,HNO3,4,14,10,3,2
901,H3N,4,40,36,2,0
902,H4NO2,4,5,1,2,2
903,N2O,4,5,1,2,3
904,H4NO,4,6,2,2,2
905,H3NO,4,5,1,3,2
906,H2O,4,5,1,3,2
907,HN3O4,4,5,1,3,2
908,H3N,4,8,4,3,2
909,HN2O,4,11,7,2,4
910,H3NO,4,8,4,2,2
911,HN3O3,4,13,9,2,4
912,H3N,4,14,10,2,1
913,N3O2,4,6,2,2,2
914,H4NO,4,7,3,2,3
915,H2N4O3,4,6,2,3,2
916,HN3O5,4,10,6,3,4
917,H3N,4,5,1,2,3
918,H2N2O2,4,5,1,2,3
919,H2N,4,5,1,2,2
920,HN3O3,4,5,1,2,2
921,H2N,4,5,1,2,2
922,H2O,4,5,1,2,2
923,N3O3,4,5,1,2,2
924,H2N,4,5,1,2,2
925,H2O,4,5,1,2,2
926,N3O2,4,5,1,2,2
927,N3O3,4,6,2,1,1
928,H3N,4,40,36,1,0
929,N3O2,4,6,2,2,2
930,H2O,4,5,1,2,3
931,H2N,4,5,1,2,3
932,N3O,4,7,3,2,2
933,H3N,4,17,13,2,2
934,HN3O3,4,28,24,2,4
935,N3O3,4,5,1,1,1
936,H2N,4,5,1,1,1
937,H3N,5,10,5,3,1
938,HNO2,5,15,10,3,2
939,N3O3,5,8,3,3,2
940,N3O3,5,11,6,3,1
941,H3NO,5,6,1,3,2
942,HN3O3,5,6,1,3,2
943,HN5O5,5,20,15,2,2
944,H3N,5,7,2,2,2
945,HNO2,5,6,1,2,3
946,H3NO,5,6,1,2,3
947,HO,5,6,1,2,1
948,H3N,5,7,2,2,4
949,N2,5,40,35,2,0
950,H3N,5,7,2,2,1
951,HN3O4,5,7,2,2,1
952,HO,5,6,1,1,1
953,N2,5,6,1,1,1
954,H2N2O2,5,7,2,2,2
955,N3O3,5,7,2,2,2
956,H4NO,5,7,2,2,4
957,H3N,5,23,18,2,1
958,N2O3,5,19,14,1,2
959,NO2,5,6,1,1,2
960,H2N3O4,5,11,6,2,4
961,H2NO,5,6,1,2,2
962,H4N,5,6,1,4,4
963,H3NO,5,6,1,4,4
964,H2O,5,6,1,4,4
965,HN3O2,5,6,1,4,4
966,H3NO,5,7,2,3,2
967,H2O,5,7,2,3,2
968,HNO2,5,7,2,3,2
969,H3N3O,5,7,2,2,2
970,H2N4O3,5,8,3,2,3
971,H4NO,5,6,1,2,2
972,H3NO,5,6,1,2,2
973,H2N3O,5,8,3,4,3
974,H2O,5,8,3,4,3
975,H3N,5,8,3,4,3
976,H2N4O4,5,40,35,3,0
977,H2O,5,40,35,3,0
978,H3N,5,40,35,3,0
979,H2N4O3,5,6,1,1,9
980,H2O,5,40,35,1,0
981,H2N3O5,5,9,4,3,2
982,H4NO,5,7,2,3,3
983,H2N4O4,5,40,35,3,0
984,H2O,5,40,35,3,0
985,N3O4,5,15,10,3,1
986,N8O9,5,6,1,2,2
987,H3N,5,6,1,2,2
988,N3O3,5,8,3,2,2
989,H4NO,5,9,4,2,7
990,HO,5,6,1,2,1
991,N2,5,6,1,2,1
992,H3N,5,8,3,3,2
993,HN3O4,5,9,4,3,7
994,HN6O7,5,8,3,2,3
995,H4NO,5,6,1,2,2
996,N3O3,5,7,2,2,1
997,H3N3O,5,8,3,2,2
998,H3N,5,6,1,3,3
999,HN3O3,5,6,1,3,3
1000,HN2O,5,14,9,2,2
1001,H3N,5,14,9,2,2
1002,NO2,5,8,3,1,2
1003,N2O,5,6,1,1,1
1004,NO2,5,15,10,1,3
1005,N2O,5,24,19,1,1
1006,H,6,10,4,3,3
1007,H6N2O,6,7,1,3,2
1008,NO2,6,7,1,3,2
1009,N2O,6,10,4,1,1
1010,HNO2,6,10,4,1,2
1011,H3N4O3,6,8,2,2,2
1012,H3N,6,16,10,2,2
1013,HN2O,6,11,5,2,3
1014,NO2,6,7,1,2,1
1015,H4NO,6,7,1,2,4
1016,NO2,6,10,4,1,2
1017,N2O,6,18,12,1,1
1018,H4NO,6,7,1,3,3
1019,H3NO,6,7,1,3,3
1020,HN3O3,6,8,2,2,2
1021,H3N,6,11,5,2,6
1022,H2N,6,7,1,3,4
1023,H2NO2,6,7,1,3,4
1024,HN,6,7,1,3,4
1025,NO2,6,15,9,2,4
1026,N3O3,6,34,28,2,2
1027,H3N,6,9,3,5,2
1028,H2O,6,40,34,5,0
1029,NO2,6,13,7,5,2
1030,H4NO,6,9,3,5,2
1031,NO2,6,13,7,5,2
1032,HNO,6,22,16,5,3
1033,N2,6,40,34,5,0
1034,N2,6,14,8,5,3
1035,H3N,6,38,32,5,2
1036,H3N4O4,6,7,1,3,4
1037,HN3O5,6,7,1,3,4
1038,HN2O,6,8,2,2,2
1039,H3NO,6,7,1,3,4
1040,H2N3O4,6,7,1,3,4
1041,HN3O3,6,11,5,2,6
1042,H3NO,6,16,10,2,6
1043,H4NO,6,31,25,2,2
1044,N3O3,6,7,1,2,3
1045,N3O2,6,7,1,2,2
1046,H2O,6,7,1,2,2
1047,H2N,6,7,1,2,2
1048,H3N,6,7,1,4,2
1049,H2O,6,40,34,4,0
1050,H3N,6,8,2,4,4
1051,H2N3O3,6,7,1,4,2
1052,N6O7,6,7,1,2,3
1053,HN2O,6,10,4,2,2
1054,H3N4O4,6,7,1,2,2
1055,H2N,6,7,1,2,2
1056,HN3O4,6,7,1,2,2
1057,N2O,6,18,12,1,1
1058,NO2,6,30,24,1,2
1059,H3N,6,40,34,2,0
1060,HN3O5,6,15,9,2,2
1061,H4NO,6,7,1,2,2
1062,H3N,6,7,1,2,2
1063,N3O5,6,7,1,1,2
1064,N5O4,6,7,1,1,4
1065,N3O3,6,7,1,1,1
1066,H2N,6,7,1,1,1
1067,N2,6,18,12,1,3
1068,NO2,6,14,8,1,2
1069,N3O,6,7,1,2,2
1070,N2,6,7,1,1,3
1071,NO2,6,13,7,1,2
1072,HO,6,8,2,1,1
1073,H3N,6,8,2,1,1
1074,HN3O3,6,9,3,2,2
1075,N6O7,6,10,4,2,1
1076,H3N3O,6,11,5,2,3
1077,H4NO2,6,20,14,2,2
1078,H3N,6,25,19,2,5
1079,N2,6,40,34,1,0
1080,NO2,6,14,8,1,2
1081,H3N4O2,7,8,1,5,3
1082,H3N,7,40,33,5,0
1083,HN3O5,7,40,33,5,0
1084,H4N4O4,7,8,1,5,2
1085,H2N,7,10,3,3,2
1086,HN6O8,7,10,3,3,2
1087,H2O,7,8,1,2,3
1088,N3O3,7,13,6,2,1
1089,H2N,7,8,1,2,3
1090,N5O4,7,8,1,2,2
1091,HNO2,7,9,2,2,2
1092,H5N2O,7,9,2,2,2
1093,HN3O3,7,8,1,3,2
1094,H3N,7,40,33,3,0
1095,HN3O5,7,8,1,3,2
1096,H3N,7,24,17,2,2
1097,HNO2,7,40,33,2,0
1098,H3N4O3,7,8,1,3,2
1099,N3O3,7,13,6,3,1
1100,H2O,7,11,4,3,4
1101,H2NO,7,11,4,3,4
1102,H3N,7,26,19,3,4
1103,H3NO,7,36,29,3,1
1104,HN3O3,7,10,3,3,2
1105,N2O,7,8,1,3,1
1106,H3N,7,10,3,1,3
1107,N2O,7,14,7,1,1
1108,HN2O,7,8,1,2,2
1109,HN3O4,7,8,1,2,2
1110,H2N,7,9,2,2,2
1111,H2O,7,9,2,2,2
1112,H3NO,7,9,2,2,2
1113,HN3O3,7,19,12,2,6
1114,H3NO,7,10,3,2,1
1115,H4N4O4,7,9,2,2,2
1116,H4NO,7,8,1,4,4
1117,NO2,7,9,2,4,4
1118,H2N,7,10,3,4,1
1119,H3N,7,8,1,4,4
1120,H2N,7,8,1,3,2
1121,H2O,7,8,1,3,2
1122,H3N,7,8,1,3,2
1123,N2O,7,9,2,3,1
1124,H3NO2,7,9,2,3,3
1125,HN3O3,7,9,2,3,3
1126,H3N4O3,7,8,1,2,2
1127,H3NO,7,38,31,1,2
1128,N3O3,7,16,9,1,3
1129,H4N3O2,7,8,1,3,2
1130,H3N,7,9,2,3,4
1131,H,7,11,4,3,3
1132,N5O5,7,40,33,2,0
1133,NO2,7,8,1,2,2
1134,NO2,7,30,23,2,11
1135,HN2O,7,9,2,2,2
1136,H2N,7,9,2,2,2
1137,N5O8,7,11,4,2,3
1138,H,7,9,2,2,2
1139,H3N3O,7,9,2,2,2
1140,H4NO,7,8,1,2,4
1141,HN3O2,7,15,8,2,2
1142,N3O5,7,8,1,1,4
1143,NO2,7,9,2,1,4
1144,N2,7,40,33,1,0
1145,H2N4O3,7,10,3,2,4
1146,H3N,7,9,2,2,7
1147,N3O4,7,32,25,2,2
1148,HN4O5,7,8,1,2,2
1149,HN3O3,7,8,1,3,2
1150,H3N,7,27,20,3,2
1151,H3N,7,8,1,2,4
1152,H4NO,7,8,1,2,4
1153,H4NO,7,10,3,3,3
1154,H2NO3,7,8,1,3,4
1155,NO2,7,15,8,1,2
1156,N2O3,7,40,33,1,0
1157,NO,7,10,3,2,1
1158,H4NO,7,39,32,2,2
1159,N2,7,40,33,1,0
1160,NO,7,9,2,1,2
1161,NO,7,8,1,1,2
1162,N2,7,17,10,1,1
1163,H3N,8,13,5,3,2
1164,H2O,8,13,5,3,4
1165,H2N4O2,8,12,4,3,2
1166,N3O2,8,9,1,2,2
1167,H4NO,8,9,1,2,2
1168,N3O6,8,10,2,3,1
1169,H3N,8,22,14,3,3
1170,H2O,8,40,32,3,0
1171,N3O3,8,20,12,3,1
1172,H2N,8,9,1,2,2
1173,HNO2,8,9,1,2,2
1174,N2O,8,17,9,1,4
1175,NO2,8,34,26,1,2
1176,N3O3,8,10,2,1,2
1177,H3N,8,23,15,1,2
1178,N3O3,8,10,2,1,1
1179,H3N,8,10,2,1,1
1180,H2N2O2,8,11,3,2,3
1181,N3O3,8,20,12,2,2
1182,H2N,8,9,1,4,4
1183,H2N5O5,8,9,1,4,4
1184,H3NO,8,9,1,4,4
1185,NO2,8,40,32,4,0
1186,H3N,8,10,2,3,2
1187,H4NO,8,10,2,3,2
1188,N5O5,8,36,28,2,2
1189,NO2,8,20,12,2,3
1190,H2O,8,9,1,1,1
1191,H2N4O3,8,9,1,1,1
1192,H2N2O2,8,9,1,2,2
1193,N3O2,8,10,2,2,2
1194,HN2O,8,12,4,2,2
1195,H2N,8,9,1,2,2
1196,H2N,8,9,1,2,2
1197,HNO2,8,9,1,2,2
1198,NO2,8,12,4,3,1
1199,N2,8,40,32,3,0
1200,H4NO,8,9,1,3,4
1201,H3NO,8,9,1,3,4
1202,H3N,8,19,11,3,3
1203,H3NO,8,10,2,3,3
1204,H2O,8,10,2,3,3
1205,HNO2,8,9,1,3,2
1206,H3N3O,8,10,2,4,2
1207,H3NO,8,10,2,4,2
1208,HN2O,8,10,2,4,2
1209,N5O5,8,11,3,2,3
1210,H4NO,8,12,4,2,2
1211,N3O2,8,11,3,2,2
1212,H2N4O3,8,9,1,3,7
1213,H2N3O5,8,9,1,3,7
1214,H4N3O2,8,9,1,2,4
1215,H3N,8,40,32,2,0
1216,H2NO,8,10,2,2,2
1217,HN2O,8,10,2,2,2
1218,H2N4O3,8,9,1,3,3
1219,HNO2,8,9,1,3,3
1220,HN5O5,8,40,32,3,0
1221,H2N,8,9,1,2,2
1222,HN3O3,8,9,1,2,2
1223,H2N,8,9,1,2,2
1224,HN3O4,8,9,1,2,3
1225,H3N,8,9,1,2,3
1226,H4NO,8,11,3,2,2
1227,NO,8,11,3,2,2
1228,H3NO,8,11,3,3,3
1229,H3N4O3,8,9,1,3,2
1230,HNO2,8,11,3,3,3
1231,N2O3,8,40,32,3,0
1232,HN3O3,8,9,1,1,2
1233,NO2,8,9,1,1,2
1234,N5O5,8,19,11,2,1
1235,H4NO,8,10,2,2,2
1236,HN3O3,8,12,4,2,3
1237,HNO2,8,30,22,2,4
1238,H3N,8,9,1,1,1
1239,N2O,8,9,1,1,1
1240,N3O3,8,15,7,2,2
1241,N3O5,8,9,1,2,1
1242,H3N,8,30,22,2,3
1243,HNO2,8,11,3,2,2
1244,N3O4,8,9,1,1,1
1245,N2,8,9,1,1,1
1246,N3O3,8,14,6,1,1
1247,H3N,8,10,2,1,2
1248,N2,9,40,31,3,0
1249,N3O5,9,16,7,3,1
1250,H3N,9,23,14,2,3
1251,NO2,9,40,31,2,0
1252,N5O4,9,10,1,2,2
1253,NO2,9,10,1,2,3
1254,H6N2O,9,10,1,2,3
1255,HN3O3,9,15,6,2,2
1256,H3N,9,15,6,2,2
1257,H,9,13,4,2,3
1258,N4O6,9,12,3,2,3
1259,H3N,9,10,1,1,1
1260,HN3O4,9,10,1,1,1
1261,HO,9,10,1,1,1
1262,HN2O,9,10,1,1,1
1263,H3N,9,10,1,3,2
1264,HN3O3,9,11,2,3,2
1265,N2O,9,22,13,1,1
1266,H3N,9,22,13,1,3
1267,H4NO,9,15,6,3,5
1268,HNO3,9,40,31,3,0
1269,HNO2,9,10,1,2,2
1270,HN,9,10,1,2,2
1271,H3NO,9,10,1,4,2
1272,N5O5,9,11,2,4,2
1273,H3N,9,31,22,4,1
1274,HNO2,9,10,1,4,2
1275,H3N,9,12,3,3,1
1276,N3O3,9,12,3,3,1
1277,HNO4,9,13,4,3,3
1278,N5O5,9,12,3,2,3
1279,H4N4O4,9,10,1,2,2
1280,H3N,9,18,9,2,1
1281,NO2,9,33,24,2,2
1282,H3N,9,25,16,3,2
1283,H3NO,9,20,11,3,2
1284,H2O,9,20,11,3,2
1285,H2N,9,13,4,3,3
1286,H3N,9,10,1,2,2
1287,H4NO,9,10,1,2,2
1288,H3N,9,14,5,2,1
1289,HN2O,9,10,1,2,3
1290,NO2,9,27,18,2,2
1291,H3N,9,30,21,2,2
1292,N3O3,9,40,31,2,0
1293,H3N,9,16,7,2,3
1294,N2O,9,14,5,2,1
1295,HN6O8,9,37,28,2,2
1296,H3N,9,34,25,3,3
1297,H2N4O3,9,17,8,3,2
1298,H3N4O5,9,18,9,2,4
1299,HN3O5,9,11,2,2,3
1300,H2NO,9,11,2,2,1
1301,N5O5,9,40,31,2,0
1302,HNO2,9,28,19,2,1
1303,H3N4O3,9,10,1,2,2
1304,HNO2,9,11,2,4,3
1305,HN3O,9,10,1,4,2
1306,HNO2,9,10,1,4,2
1307,H4NO,9,11,2,4,3
1308,N3O3,9,12,3,5,3
1309,H2O,9,12,3,5,3
1310,H2NO2,9,13,4,5,2
1311,H3NO,9,11,2,5,2
1312,H2N,9,13,4,5,2
1313,H2N3O,9,10,1,5,2
1314,HN3O5,9,10,1,5,2
1315,H4NO,9,18,9,2,2
1316,N2O,9,40,31,2,0
1317,NO2,9,14,5,2,1
1318,N2O,9,11,2,1,1
1319,HNO2,9,11,2,1,1
1320,H3N3O,9,10,1,2,2
1321,H2N,9,10,1,2,3
1322,H4N4O3,9,10,1,2,3
1323,H3N,10,23,13,3,2
1324,N9O11,10,11,1,3,3
1325,H3N4O6,10,11,1,2,4
1326,N2,10,16,6,1,1
1327,N3O4,10,16,6,1,1
1328,HNO2,10,12,2,3,3
1329,H4NO,10,11,1,3,2
1330,H2N,10,11,1,3,2
1331,H2N,10,11,1,2,1
1332,H2O,10,11,1,2,1
1333,N2,10,14,4,2,2
1334,H3N4O3,10,11,1,2,2
1335,H2N,10,11,1,2,2
1336,HNO2,10,12,2,2,2
1337,H3N4O3,10,11,1,2,2
1338,HN4O4,10,11,1,2,2
1339,HN5O5,10,11,1,2,2
1340,NO2,10,11,1,1,2
1341,N2,10,40,30,1,0
1342,H4NO,10,11,1,2,3
1343,N3O2,10,11,1,2,2
1344,H4N4O4,10,12,2,2,3
1345,H3N,10,14,4,2,2
1346,H2NO3,10,40,30,2,0
1347,H3N3O2,10,11,1,2,2
1348,HN3O4,10,12,2,2,2
1349,H3N,10,19,9,2,2
1350,N3O3,10,11,1,2,1
1351,H3N,10,13,3,2,1
1352,H3N,10,11,1,2,1
1353,H2N4O4,10,33,23,4,2
1354,HN3O5,10,23,13,4,2
1355,H3N,10,13,3,4,1
1356,N3O3,10,13,3,4,1
1357,N9O11,10,11,1,2,2
1358,NO2,10,14,4,2,2
1359,H2N,10,12,2,2,2
1360,N2O,10,11,1,2,2
1361,H4NO,10,11,1,2,2
1362,H3N,10,31,21,2,1
1363,H4NO,10,13,3,2,2
1364,H2N3O5,10,11,1,2,2
1365,HN3O,10,11,1,2,2
1366,H4NO,10,15,5,2,3
1367,H3N,10,15,5,2,3
1368,H4NO,10,15,5,2,4
1369,H3N,10,13,3,2,2
1370,NO2,10,17,7,2,2
1371,H2N3O,10,11,1,2,3
1372,H3NO,10,11,1,2,4
1373,N2O,10,18,8,2,2
1374,H2N2O2,10,11,1,2,6
1375,N3O2,10,13,3,2,2
1376,H4NO,10,13,3,3,2
1377,H2O,10,12,2,3,3
1378,H3NO,10,12,2,3,3
1379,H3N,10,40,30,1,0
1380,N3O3,10,19,9,1,3
1381,H4N4O4,10,11,1,2,2
1382,NO2,10,25,15,1,2
1383,N2,10,23,13,1,2
1384,H2N4O3,10,16,6,1,1
1385,H2O,10,16,6,1,1
1386,N2O,10,15,5,1,1
1387,H3N,10,15,5,1,1
1388,N2,10,11,1,1,2
1389,HO,10,11,1,1,2
1390,H2NO2,10,11,1,2,2
1391,H2NO,10,11,1,2,2
1392,H3N,10,38,28,1,1
1393,N2O,10,14,4,1,1
1394,HNO2,11,40,29,2,0
1395,H3N,11,32,21,2,1
1396,H3N,11,12,1,4,2
1397,HN3O4,11,12,1,4,2
1398,HN3O5,11,22,11,4,2
1399,HO,11,12,1,4,2
1400,H2N4O6,11,18,7,3,3
1401,H2O,11,18,7,3,3
1402,H3N,11,18,7,3,3
1403,N2O,11,12,1,3,1
1404,N3O4,11,21,10,1,4
1405,N3O5,11,12,1,1,1
1406,N3O2,11,12,1,1,1
1407,H2N,11,12,1,2,2
1408,HN9O11,11,12,1,2,2
1409,H5N2O,11,12,1,2,3
1410,H,11,12,1,2,3
1411,N3O3,11,12,1,1,1
1412,H3N,11,12,1,1,1
1413,N2,11,40,29,1,0
1414,NO2,11,40,29,1,0
1415,HO,11,12,1,3,1
1416,H3NO,11,15,4,3,2
1417,H2O,11,15,4,3,2
1418,N2,11,25,14,3,3
1419,NO2,11,20,9,3,5
1420,N2,11,12,1,3,1
1421,HN2O,11,12,1,2,2
1422,H2O,11,12,1,2,2
1423,H2N3O,11,12,1,2,2
1424,H3N,11,15,4,2,2
1425,H2O,11,40,29,2,0
1426,N2O,11,16,5,2,2
1427,N3O2,11,13,2,2,2
1428,H3NO,11,12,1,2,2
1429,N3O3,11,13,2,1,3
1430,H3N,11,13,2,1,3
1431,H2N4O4,11,34,23,2,2
1432,N5O5,11,40,29,2,0
1433,H6N2O,11,13,2,2,2
1434,H,11,15,4,2,3
1435,H4NO,11,14,3,2,2
1436,HNO2,11,12,1,2,2
1437,H2N,11,12,1,2,2
1438,H3NO,11,14,3,1,1
1439,N2O,11,14,3,1,1
1440,H3NO,11,13,2,2,2
1441,HNO2,11,13,2,2,2
1442,H2N,11,12,1,2,3
1443,H2O,11,12,1,2,3
1444,H3N,11,31,20,2,1
1445,HN5O5,11,12,1,2,2
1446,H2N,11,12,1,2,2
1447,H2N4O5,11,14,3,2,1
1448,NO2,11,22,11,1,2
1449,HN2O,11,12,1,1,3
1450,HN3O3,11,18,7,2,2
1451,H3N4O3,11,12,1,2,2
1452,H2N3O5,11,12,1,3,3
1453,HN5O8,11,13,2,3,2
1454,HN,11,12,1,3,3
1455,H3N,11,40,29,2,0
1456,HN3O5,11,32,21,2,2
1457,N2O,11,23,12,2,2
1458,H2NO2,11,12,1,2,3
1459,H2N,11,12,1,2,3
1460,N5O3,11,12,1,2,6
1461,H2NO,11,12,1,3,3
1462,N2,11,12,1,3,3
1463,H2NO2,11,12,1,3,3
1464,HN2O,11,12,1,2,2
1465,H3NO,11,12,1,2,2
1466,H2N,11,12,1,3,2
1467,H2N2O2,11,12,1,3,2
1468,NO2,11,19,8,2,2
1469,H3N,11,40,29,2,0
1470,HO,11,12,1,2,1
1471,H2O,11,16,5,1,3
1472,H2N4O3,11,15,4,1,4
1473,HN3O5,11,40,29,2,0
1474,H2N3O,11,12,1,2,3
1475,NO2,11,13,2,1,2
1476,N2,11,12,1,1,2
1477,HN4O2,12,13,1,2,4
1478,H2N3O5,12,13,1,2,4
1479,NO2,12,18,6,3,2
1480,N2,12,40,28,3,0
1481,H2O,12,40,28,3,0
1482,HNO,12,23,11,3,4
1483,N3O3,12,15,3,3,1
1484,N2,12,23,11,3,4
1485,H3N,12,40,28,2,0
1486,H3N4O4,12,17,5,2,2
1487,H3NO,12,14,2,3,3
1488,H2N3O4,12,14,2,3,3
1489,H3N,12,21,9,3,4
1490,H4NO,12,13,1,3,2
1491,NO2,12,13,1,3,2
1492,H3N,12,40,28,3,0
1493,N12O15,12,13,1,3,1
1494,H3N,12,15,3,2,3
1495,NO2,12,14,2,2,1
1496,N6O7,12,13,1,2,3
1497,H3N4O3,12,14,2,2,2
1498,H2N2O2,12,15,3,3,2
